# PerfMonitor started 2026-05-16T18:44:43
# threshold=18ms history=600f context=30f post=10f
# .NET GC server=False latencyMode=Interactive
frame,frame_ms,proc_ms,phys_ms,gc0,gc1,gc2,note
# SPIKE #1 t=465ms 142.69ms
# RECENT MARKS (last 2):
#   t=433ms [music_load] title_screens (BEGIN)
#   t=434ms [music_load] title_screens (END +2ms)
67603,11.11,24.27,0.04,0,0,0,
67604,11.11,24.27,0.04,0,0,0,
67605,11.11,24.27,0.04,0,0,0,
67606,11.11,24.27,0.04,0,0,0,
67607,9.80,24.27,0.04,0,0,0,
67608,10.01,24.27,0.04,0,0,0,
67609,7.21,24.27,0.04,0,0,0,
67610,8.79,24.27,0.04,0,0,0,
67611,8.26,24.27,0.04,0,0,0,
67612,7.34,24.27,0.04,0,0,0,
67613,8.58,24.27,0.04,0,0,0,
67614,8.42,24.27,0.04,0,0,0,
67615,8.99,24.27,0.04,0,0,0,
67616,8.32,24.24,0.12,0,0,0,
67617,7.59,24.24,0.12,0,0,0,
67618,8.33,24.24,0.12,0,0,0,
67619,9.46,24.24,0.12,0,0,0,
67620,9.09,24.24,0.12,0,0,0,
67621,9.09,24.24,0.12,0,0,0,
67622,9.09,24.24,0.12,0,0,0,
67623,22.02,24.24,0.12,0,0,0,SPIKE
67624,9.72,24.24,0.12,0,0,0,POST
67625,23.38,24.24,0.12,0,0,0,SPIKE+POST
67626,13.33,24.24,0.12,0,0,0,POST
67627,4.27,24.24,0.12,0,0,0,POST
67628,13.33,24.24,0.12,0,0,0,POST
67629,12.50,24.24,0.12,0,0,0,POST
67630,12.50,24.24,0.12,0,0,0,POST
67631,11.46,24.24,0.12,0,0,0,POST
67632,8.06,24.24,0.12,0,0,0,POST
67633,8.72,24.24,0.12,0,0,0,POST

# SPIKE #46 t=570033ms 23.98ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67695,8.33,24.24,0.12,0,0,0,
67696,8.33,24.24,0.12,0,0,0,
67697,8.33,24.24,0.12,0,0,0,
67698,8.33,24.24,0.12,0,0,0,
67699,8.33,24.24,0.12,0,0,0,
67700,8.33,24.24,0.12,0,0,0,
67701,8.33,24.24,0.12,0,0,0,
67702,8.26,24.24,0.12,0,0,0,
67703,8.33,24.24,0.12,0,0,0,
67704,8.33,24.24,0.12,0,0,0,
67705,8.11,24.24,0.12,0,0,0,
67706,8.33,24.24,0.12,0,0,0,
67707,8.33,24.24,0.12,0,0,0,
67708,8.33,24.24,0.12,0,0,0,
67709,8.33,24.24,0.12,0,0,0,
67710,8.33,24.24,0.12,0,0,0,
67711,8.33,24.24,0.12,0,0,0,
67712,8.33,24.24,0.12,0,0,0,
67713,8.33,24.24,0.12,0,0,0,
67714,8.33,24.24,0.12,0,0,0,
67715,8.33,24.24,0.12,0,0,0,
67716,8.33,24.24,0.12,0,0,0,
67717,8.29,24.24,0.12,0,0,0,
67718,8.33,24.24,0.12,0,0,0,
67719,7.88,24.24,0.12,0,0,0,
67720,8.33,24.24,0.12,0,0,0,
67721,8.33,24.24,0.12,0,0,0,
67722,9.64,24.24,0.12,0,0,0,
67723,9.23,25.33,0.06,0,0,0,
67724,23.98,25.33,0.06,0,0,0,SPIKE
67725,8.99,25.33,0.06,0,0,0,POST
67726,11.11,25.33,0.06,0,0,0,POST
67727,11.11,25.33,0.06,0,0,0,POST
67728,11.11,25.33,0.06,0,0,0,POST
67729,11.11,25.33,0.06,0,0,0,POST
67730,11.11,25.33,0.06,0,0,0,POST
67731,10.49,25.33,0.06,0,0,0,POST
67732,8.85,25.33,0.06,0,0,0,POST
67733,7.99,25.33,0.06,0,0,0,POST
67734,7.83,25.33,0.06,0,0,0,POST

# SPIKE #47 t=570655ms 20.74ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67765,8.33,25.33,0.06,0,0,0,
67766,8.33,25.33,0.06,0,0,0,
67767,8.33,25.33,0.06,0,0,0,
67768,8.33,25.33,0.06,0,0,0,
67769,8.67,25.33,0.06,0,0,0,
67770,8.33,25.33,0.06,0,0,0,
67771,8.33,25.33,0.06,0,0,0,
67772,8.33,25.33,0.06,0,0,0,
67773,8.33,25.33,0.06,0,0,0,
67774,8.33,25.33,0.06,0,0,0,
67775,8.33,25.33,0.06,0,0,0,
67776,8.33,25.33,0.06,0,0,0,
67777,8.33,25.33,0.06,0,0,0,
67778,8.33,25.33,0.06,0,0,0,
67779,8.33,25.33,0.06,0,0,0,
67780,8.33,25.33,0.06,0,0,0,
67781,8.33,25.33,0.06,0,0,0,
67782,8.44,25.33,0.06,0,0,0,
67783,8.33,25.33,0.06,0,0,0,
67784,8.33,25.33,0.06,0,0,0,
67785,8.33,25.33,0.06,0,0,0,
67786,8.33,25.33,0.06,0,0,0,
67787,8.33,25.33,0.06,0,0,0,
67788,8.33,25.33,0.06,0,0,0,
67789,8.33,25.33,0.06,0,0,0,
67790,8.33,25.33,0.06,0,0,0,
67791,8.33,25.33,0.06,0,0,0,
67792,8.33,25.33,0.06,0,0,0,
67793,8.33,25.33,0.06,0,0,0,
67794,20.74,25.33,0.06,0,0,0,SPIKE
67795,9.09,25.33,0.06,0,0,0,POST
67796,9.09,25.33,0.06,0,0,0,POST
67797,9.09,25.33,0.06,0,0,0,POST
67798,9.09,25.33,0.06,0,0,0,POST
67799,8.70,25.33,0.06,0,0,0,POST
67800,8.46,25.33,0.06,0,0,0,POST
67801,8.33,25.33,0.06,0,0,0,POST
67802,8.33,25.33,0.06,0,0,0,POST
67803,8.33,25.33,0.06,0,0,0,POST
67804,8.33,25.33,0.06,0,0,0,POST

# SPIKE #48 t=571541ms 23.06ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67866,8.39,29.84,0.07,0,0,0,
67867,8.33,29.84,0.07,0,0,0,
67868,8.33,29.84,0.07,0,0,0,
67869,8.33,29.84,0.07,0,0,0,
67870,8.33,29.84,0.07,0,0,0,
67871,8.33,29.84,0.07,0,0,0,
67872,8.33,29.84,0.07,0,0,0,
67873,8.33,29.84,0.07,0,0,0,
67874,8.33,29.84,0.07,0,0,0,
67875,8.33,29.84,0.07,0,0,0,
67876,8.33,29.84,0.07,0,0,0,
67877,8.33,29.84,0.07,0,0,0,
67878,8.33,29.84,0.07,0,0,0,
67879,8.33,29.84,0.07,0,0,0,
67880,8.33,29.84,0.07,0,0,0,
67881,9.02,29.84,0.07,0,0,0,
67882,8.33,29.84,0.07,0,0,0,
67883,8.33,29.84,0.07,0,0,0,
67884,8.33,29.84,0.07,0,0,0,
67885,8.33,29.84,0.07,0,0,0,
67886,8.33,29.84,0.07,0,0,0,
67887,8.37,29.84,0.07,0,0,0,
67888,8.33,29.84,0.07,0,0,0,
67889,8.33,29.84,0.07,0,0,0,
67890,8.33,29.84,0.07,0,0,0,
67891,8.33,29.84,0.07,0,0,0,
67892,8.33,29.84,0.07,0,0,0,
67893,15.95,29.84,0.07,0,0,0,
67894,9.09,29.84,0.07,0,0,0,
67895,23.06,29.84,0.07,0,0,0,SPIKE
67896,10.00,29.84,0.07,0,0,0,POST
67897,7.84,29.84,0.07,0,0,0,POST
67898,10.00,29.84,0.07,0,0,0,POST
67899,6.67,29.84,0.07,0,0,0,POST
67900,10.00,29.84,0.07,0,0,0,POST
67901,10.42,29.84,0.07,0,0,0,POST
67902,10.42,29.84,0.07,0,0,0,POST
67903,10.27,29.84,0.07,0,0,0,POST
67904,8.90,29.84,0.07,0,0,0,POST
67905,10.00,29.84,0.07,0,0,0,POST

# SPIKE #49 t=571667ms 21.21ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
67878,8.33,29.84,0.07,0,0,0,
67879,8.33,29.84,0.07,0,0,0,
67880,8.33,29.84,0.07,0,0,0,
67881,9.02,29.84,0.07,0,0,0,
67882,8.33,29.84,0.07,0,0,0,
67883,8.33,29.84,0.07,0,0,0,
67884,8.33,29.84,0.07,0,0,0,
67885,8.33,29.84,0.07,0,0,0,
67886,8.33,29.84,0.07,0,0,0,
67887,8.37,29.84,0.07,0,0,0,
67888,8.33,29.84,0.07,0,0,0,
67889,8.33,29.84,0.07,0,0,0,
67890,8.33,29.84,0.07,0,0,0,
67891,8.33,29.84,0.07,0,0,0,
67892,8.33,29.84,0.07,0,0,0,
67893,15.95,29.84,0.07,0,0,0,
67894,9.09,29.84,0.07,0,0,0,
67895,23.06,29.84,0.07,0,0,0,
67896,10.00,29.84,0.07,0,0,0,
67897,7.84,29.84,0.07,0,0,0,
67898,10.00,29.84,0.07,0,0,0,
67899,6.67,29.84,0.07,0,0,0,
67900,10.00,29.84,0.07,0,0,0,
67901,10.42,29.84,0.07,0,0,0,
67902,10.42,29.84,0.07,0,0,0,
67903,10.27,29.84,0.07,0,0,0,
67904,8.90,29.84,0.07,0,0,0,
67905,10.00,29.84,0.07,0,0,0,
67906,10.00,29.84,0.07,0,0,0,
67907,21.21,29.84,0.07,0,0,0,SPIKE
67908,19.38,29.84,0.07,0,0,0,SPIKE+POST
67909,6.08,29.84,0.07,0,0,0,POST
67910,12.50,29.84,0.07,0,0,0,POST
67911,12.50,29.84,0.07,0,0,0,POST
67912,11.91,29.84,0.07,0,0,0,POST
67913,8.44,29.84,0.07,0,0,0,POST
67914,8.44,29.84,0.07,0,0,0,POST
67915,8.54,29.84,0.07,0,0,0,POST
67916,8.44,29.84,0.07,0,0,0,POST
67917,7.83,29.84,0.07,0,0,0,POST

# SPIKE #50 t=576174ms 20.96ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
68402,9.09,9.57,0.12,0,0,0,
68403,9.09,9.57,0.12,0,0,0,
68404,9.09,9.57,0.12,0,0,0,
68405,9.09,9.57,0.12,0,0,0,
68406,9.09,9.57,0.12,0,0,0,
68407,8.62,9.57,0.12,0,0,0,
68408,8.33,9.57,0.12,0,0,0,
68409,8.33,9.57,0.12,0,0,0,
68410,8.33,9.57,0.12,0,0,0,
68411,8.33,9.57,0.12,0,0,0,
68412,8.33,9.57,0.12,0,0,0,
68413,8.33,9.57,0.12,0,0,0,
68414,8.33,9.57,0.12,0,0,0,
68415,8.33,9.57,0.12,0,0,0,
68416,8.33,25.06,0.09,0,0,0,
68417,8.45,25.06,0.09,0,0,0,
68418,8.50,25.06,0.09,0,0,0,
68419,16.30,25.06,0.09,0,0,0,
68420,9.09,25.06,0.09,0,0,0,
68421,9.09,25.06,0.09,0,0,0,
68422,9.09,25.06,0.09,0,0,0,
68423,9.09,25.06,0.09,0,0,0,
68424,9.09,25.06,0.09,0,0,0,
68425,8.90,25.06,0.09,0,0,0,
68426,9.09,25.06,0.09,0,0,0,
68427,7.58,25.06,0.09,0,0,0,
68428,9.09,25.06,0.09,0,0,0,
68429,7.58,25.06,0.09,0,0,0,
68430,9.09,25.06,0.09,0,0,0,
68431,20.96,25.06,0.09,0,0,0,SPIKE
68432,11.11,25.06,0.09,0,0,0,POST
68433,8.84,25.06,0.09,0,0,0,POST
68434,11.11,25.06,0.09,0,0,0,POST
68435,11.11,25.06,0.09,0,0,0,POST
68436,11.11,25.06,0.09,0,0,0,POST
68437,11.11,25.06,0.09,0,0,0,POST
68438,9.56,25.06,0.09,0,0,0,POST
68439,8.73,25.06,0.09,0,0,0,POST
68440,7.65,25.06,0.09,0,0,0,POST
68441,8.01,25.06,0.09,0,0,0,POST

# SPIKE #51 t=580427ms 24.49ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
68892,8.17,26.02,0.07,0,0,0,
68893,8.33,26.02,0.07,0,0,0,
68894,8.33,26.02,0.07,0,0,0,
68895,8.30,26.02,0.07,0,0,0,
68896,8.33,26.02,0.07,0,0,0,
68897,8.33,26.02,0.07,0,0,0,
68898,9.48,26.02,0.07,0,0,0,
68899,9.14,26.02,0.07,0,0,0,
68900,9.09,26.02,0.07,0,0,0,
68901,9.09,26.02,0.07,0,0,0,
68902,9.09,26.02,0.07,0,0,0,
68903,9.09,26.02,0.07,0,0,0,
68904,9.09,26.02,0.07,0,0,0,
68905,9.09,26.02,0.07,0,0,0,
68906,9.09,26.02,0.07,0,0,0,
68907,9.09,26.02,0.07,0,0,0,
68908,9.06,26.02,0.07,0,0,0,
68909,9.08,26.02,0.07,0,0,0,
68910,8.33,26.02,0.07,0,0,0,
68911,8.33,26.02,0.07,0,0,0,
68912,8.33,26.02,0.07,0,0,0,
68913,8.33,26.02,0.07,0,0,0,
68914,8.33,26.02,0.07,0,0,0,
68915,15.67,26.02,0.07,0,0,0,
68916,9.09,26.02,0.07,0,0,0,
68917,9.09,26.02,0.07,0,0,0,
68918,9.09,26.02,0.07,0,0,0,
68919,7.85,26.02,0.07,0,0,0,
68920,9.09,26.02,0.07,0,0,0,
68921,24.49,26.02,0.07,0,0,0,SPIKE
68922,16.67,26.02,0.07,0,0,0,POST
68923,15.47,26.02,0.07,0,0,0,POST
68924,8.38,26.02,0.07,0,0,0,POST
68925,8.33,26.02,0.07,0,0,0,POST
68926,8.06,26.02,0.07,0,0,0,POST
68927,8.23,26.02,0.07,0,0,0,POST
68928,8.71,26.02,0.07,0,0,0,POST
68929,9.50,26.02,0.07,0,0,0,POST
68930,7.26,26.02,0.07,0,0,0,POST
68931,8.30,26.02,0.07,0,0,0,POST

# SPIKE #52 t=580608ms 23.46ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
68910,8.33,26.02,0.07,0,0,0,
68911,8.33,26.02,0.07,0,0,0,
68912,8.33,26.02,0.07,0,0,0,
68913,8.33,26.02,0.07,0,0,0,
68914,8.33,26.02,0.07,0,0,0,
68915,15.67,26.02,0.07,0,0,0,
68916,9.09,26.02,0.07,0,0,0,
68917,9.09,26.02,0.07,0,0,0,
68918,9.09,26.02,0.07,0,0,0,
68919,7.85,26.02,0.07,0,0,0,
68920,9.09,26.02,0.07,0,0,0,
68921,24.49,26.02,0.07,0,0,0,
68922,16.67,26.02,0.07,0,0,0,
68923,15.47,26.02,0.07,0,0,0,
68924,8.38,26.02,0.07,0,0,0,
68925,8.33,26.02,0.07,0,0,0,
68926,8.06,26.02,0.07,0,0,0,
68927,8.23,26.02,0.07,0,0,0,
68928,8.71,26.02,0.07,0,0,0,
68929,9.50,26.02,0.07,0,0,0,
68930,7.26,26.02,0.07,0,0,0,
68931,8.30,26.02,0.07,0,0,0,
68932,7.87,26.02,0.07,0,0,0,
68933,8.33,26.02,0.07,0,0,0,
68934,8.32,26.02,0.07,0,0,0,
68935,8.33,26.02,0.07,0,0,0,
68936,8.33,26.02,0.07,0,0,0,
68937,8.33,26.02,0.07,0,0,0,
68938,9.92,26.02,0.07,0,0,0,
68939,23.46,26.02,0.07,0,0,0,SPIKE
68940,11.11,26.02,0.07,0,0,0,POST
68941,6.82,26.02,0.07,0,0,0,POST
68942,11.11,26.02,0.07,0,0,0,POST
68943,11.11,26.02,0.07,0,0,0,POST
68944,11.11,26.02,0.07,0,0,0,POST
68945,11.11,26.02,0.07,0,0,0,POST
68946,11.11,26.02,0.07,0,0,0,POST
68947,10.05,26.02,0.07,0,0,0,POST
68948,8.51,26.02,0.07,0,0,0,POST
68949,7.89,26.02,0.07,0,0,0,POST

# SPIKE #53 t=581842ms 19.19ms
# RECENT MARKS (last 12):
#   t=465298ms [npc_init] Penny (BEGIN)
#   t=465298ms [npc_init] Penny (END +0ms)
#   t=465302ms [music_load] adventureland_calm (BEGIN)
#   t=465309ms [music_load] adventureland_calm (END +7ms)
#   t=465310ms [map_load] root (BEGIN)
#   t=465312ms [map_load] root (END +2ms)
#   t=468987ms [vo_play] Penny/node_015 (BEGIN)
#   t=468987ms [vo_play] Penny/node_015 (END +0ms)
#   t=469761ms [vo_play] Penny/node_016 (BEGIN)
#   t=469761ms [vo_play] Penny/node_016 (END +0ms)
#   t=472836ms [sfx_play] collectible_pickup (BEGIN)
#   t=472837ms [sfx_play] collectible_pickup (END +1ms)
69052,8.26,26.17,0.05,0,0,0,
69053,8.33,26.17,0.05,0,0,0,
69054,8.33,26.17,0.05,0,0,0,
69055,8.33,26.17,0.05,0,0,0,
69056,8.33,26.17,0.05,0,0,0,
69057,8.33,26.17,0.05,0,0,0,
69058,8.33,26.17,0.05,0,0,0,
69059,8.33,26.17,0.05,0,0,0,
69060,8.33,26.17,0.05,0,0,0,
69061,8.33,26.17,0.05,0,0,0,
69062,8.33,26.17,0.05,0,0,0,
69063,8.33,26.17,0.05,0,0,0,
69064,16.16,26.17,0.05,0,0,0,
69065,8.84,26.17,0.05,0,0,0,
69066,9.09,26.17,0.05,0,0,0,
69067,7.58,26.17,0.05,0,0,0,
69068,9.09,26.17,0.05,0,0,0,
69069,7.58,26.17,0.05,0,0,0,
69070,9.09,26.17,0.05,0,0,0,
69071,7.58,26.17,0.05,0,0,0,
69072,9.09,26.17,0.05,0,0,0,
69073,7.58,26.17,0.05,0,0,0,
69074,9.09,26.17,0.05,0,0,0,
69075,9.09,26.17,0.05,0,0,0,
69076,9.09,26.17,0.05,0,0,0,
69077,9.09,26.17,0.05,0,0,0,
69078,9.09,26.17,0.05,0,0,0,
69079,9.09,26.17,0.05,0,0,0,
69080,9.09,26.17,0.05,0,0,0,
69081,19.19,26.17,0.05,0,0,0,SPIKE
69082,9.52,26.17,0.05,0,0,0,POST
69083,7.65,26.17,0.05,0,0,0,POST
69084,9.52,26.17,0.05,0,0,0,POST
69085,7.14,26.17,0.05,0,0,0,POST
69086,9.52,26.17,0.05,0,0,0,POST
69087,7.14,26.17,0.05,0,0,0,POST
69088,9.52,26.17,0.05,0,0,0,POST
69089,9.52,26.17,0.05,0,0,0,POST
69090,9.52,26.17,0.05,0,0,0,POST
69091,9.52,26.17,0.05,0,0,0,POST

